interval,Zmax,Zmin,q_value,SelectedNum
0.0,0.856872784726796,0.5528498580070955,0.6894703174056053,2.4
1.0,1.074442714412982,0.5720168608454569,0.8862842045938448,3.8
2.0,1.042609897356717,0.5847177654868674,0.7853575069196166,3.8
3.0,1.040839731071059,0.5653002786429763,0.9476115530754731,4.0
4.0,1.0723649761613472,0.5887095011621697,0.9255563748168971,4.0
5.0,0.8945864116642872,0.45705584852420716,1.0028282559993236,3.4
6.0,1.0376256332737452,0.5410567355057487,0.9789251144636261,4.4
7.0,1.093053089205339,0.6760873250910254,0.9700290341430904,4.4
8.0,1.0572338577908815,0.43494307113614494,0.9835234538497298,4.4
9.0,1.0514497668219207,0.5379536652004777,0.9542932058830076,5.4
10.0,1.1198534901373864,0.6605210010050215,0.9963426091835925,3.6
11.0,1.0782767744534403,0.5023435768082601,0.8513050786295114,4.4
12.0,1.0804563165241874,0.5669610815256155,0.9336265600975174,5.0
13.0,1.0492689955662224,0.5939863333947653,0.8567694205739602,4.2
14.0,1.023219016453281,0.40574431171354997,1.00035156609531,4.4
15.0,0.8804832017703138,0.4015436432277443,1.0796436630886959,5.8
16.0,1.0669743021842968,0.40238043359228265,1.1202495056829196,4.8
17.0,1.0755981648044464,0.3571678489718869,0.9330193795730173,5.2
18.0,0.9667811517874167,0.25017022817327256,0.8643925914415078,3.6
19.0,0.8423059823787401,0.2900850354122815,0.9253757655577953,5.0
20.0,0.7360215858497453,0.2572906925693505,1.1390921459133136,5.0
21.0,0.9602841113496341,0.30621297427830585,1.2580176355639618,6.6
22.0,0.7654309473125863,0.22680702459632363,1.1367883395985634,5.2
23.0,1.0143634456036295,0.20021670165373098,0.9103220157822728,4.2
24.0,0.9834452014271265,0.3033168951649834,0.48260276310373945,2.2
25.0,0.7224734601943906,0.24811746732109174,0.8663057936846267,3.0
26.0,0.8640212586822754,0.25884168603860785,1.0476843547166181,4.0
27.0,0.6919173922377195,0.5366459776440522,0.7557648217084144,3.4
28.0,0.8817787211879666,0.3661063707564792,0.648157901093687,2.0
29.0,1.0213858366365163,0.5609625148283206,0.8227666310575998,2.8
30.0,1.0678987576901675,0.7716647780410253,0.6338429389086945,3.0
31.0,1.1144033141481184,0.9113995440181706,0.9763642169291235,2.5
32.0,0.9654051446143516,0.9654051446143516,0.0,1.0
