interval,Zmax,Zmin,q_value,SelectedNum
0.0,1.0601826942545278,0.635124937864713,0.4912341872362185,2.0
1.0,1.0775971441457872,0.6716063306260127,0.7631347377286619,4.4
2.0,1.0966482251359169,0.46899708346169183,0.7943907475198472,4.4
3.0,1.140455070752217,0.6494925079972484,0.9024828047690081,4.4
4.0,1.1808329838184015,0.6825589949858458,1.1466036413297596,5.6
5.0,1.1196370047949473,0.7735866653295476,0.8546641401070376,4.6
6.0,1.0877084832918285,0.7744106042080976,0.9086957926999271,4.2
7.0,1.1189955022942446,0.7442638450519081,0.8353066725807162,4.4
8.0,1.1647132859723022,0.5609567720602596,0.7218683911857476,5.6
9.0,1.162777862087908,0.6609064429812854,0.8595447973721313,5.2
10.0,1.101490965195767,0.7617359524779869,1.0796532008197022,4.4
11.0,1.124553447871667,0.7649029609275411,0.8517562435972277,4.4
12.0,1.1194038465303644,0.4428156507142685,0.8493369602939298,5.2
13.0,1.1240792472822625,0.5413991554488338,0.8502779517159329,5.0
14.0,1.0762946891434484,0.6573765430579142,0.7134299087062327,4.0
15.0,1.1478854840305004,0.6586824498619833,0.7709217245426334,5.4
16.0,1.1937704433047633,0.5393922022563509,0.8813970096524766,5.0
17.0,1.1522899588687836,0.5508016017527283,0.8728046851158145,4.6
18.0,1.0995416073783808,0.5881929890182146,1.0311902761039033,4.2
19.0,1.1398258211140755,0.6721032704522946,0.8575469380681444,4.6
20.0,1.1085237950957292,0.6575645730412502,0.8686152004305312,6.0
21.0,1.149555032839259,0.8125476775318384,0.8900630631278474,5.0
22.0,1.1309229278787511,0.7523567399550771,0.8268274748916244,4.8
23.0,1.137261482520414,0.5658621374915999,0.877761605964613,4.6
24.0,1.1669549629319522,0.5517714893932013,0.7944550756657833,4.8
25.0,1.1209564447735043,0.46885313144246743,1.067950913369107,5.4
26.0,1.1255113978109903,0.8640449359214182,0.9458759237158791,3.8
27.0,1.0698061017965348,0.586352125751026,0.9175709344643714,3.0
28.0,1.042449648567904,0.5095913384289179,0.6295836356360056,2.4
29.0,1.0033095064835362,0.7957656291148472,0.16319568222091813,1.2
30.0,0.8886694053569876,0.4567855376748501,0.16739764335716717,0.8
31.0,1.018098656486943,0.5895905761862708,0.20924705419645895,1.0
32.0,1.0000000000025253,1.0000000000025253,0.0,1.0
