interval,Zmax,Zmin,q_value,SelectedNum
0.0,0.9405711638279574,0.7808994765868398,0.9677209816128862,3.0
1.0,1.1200972311873083,0.48446110102431134,0.9221864328522862,5.2
2.0,1.0396588340807673,0.4492971243943328,0.9090196494538061,4.2
3.0,1.0337960903548882,0.5924890690186638,1.0235006156576052,4.4
4.0,1.1184934637349708,0.5221039696393004,0.8268143804003166,4.0
5.0,1.0781895996369415,0.5173528547071142,0.8840824293103108,4.2
6.0,1.0688679653456945,0.44829500673660283,0.8469112256250988,5.0
7.0,1.1208349636302177,0.6842451902110762,0.9771215756537546,4.0
8.0,0.9944082594406284,0.6088494769109943,0.8782508941710377,4.8
9.0,1.1264614216050588,0.487707280419624,0.8408293511280082,5.6
10.0,1.0493589035886457,0.4899349081469211,0.815997692565206,4.0
11.0,1.0164008157716509,0.6172742540569235,0.8580267302507701,3.8
12.0,1.0579969731865575,0.533193558645076,0.9354745431941385,5.2
13.0,1.1092219738652982,0.4655205440562584,0.7611627504708915,4.0
14.0,1.0326145191265517,0.44756123570485185,0.9483289572312834,4.8
15.0,1.058541421542322,0.6030280022476479,1.0181947836106575,5.2
16.0,1.0216089155039696,0.4425746105958905,0.8738618859160141,4.2
17.0,1.0456919750455884,0.5349918416268181,0.8288347362927488,4.4
18.0,1.1622255409953002,0.4962890640077749,1.013529043483707,5.8
19.0,1.136835666465737,0.5677219023690149,0.8237739645654075,4.0
20.0,1.06665115520804,0.4370985961791936,0.868354204612492,4.4
21.0,1.0431828829833365,0.5104618043927149,0.9786550152441269,4.0
22.0,1.0449816694296348,0.6367304668861549,0.8536987012196912,3.8
23.0,1.1217346623056843,0.46790701570570975,1.0368577121642482,5.0
24.0,1.1000838257204122,0.6667005584980533,1.1286547365041257,5.0
25.0,1.0263417537446693,0.5006753300034706,0.8937548556604143,4.2
26.0,0.9884751661616509,0.354189338540223,0.5990270725644685,2.6
27.0,0.9292541073874538,0.3975684798881528,0.6117708101244567,2.4
28.0,0.4893950644280397,0.4893950644280397,0.0,1.0
29.0,1.0,0.0,0.0,0.0
30.0,1.0740126823350735,0.3881855245916311,0.8369882167858358,2.0
