interval,Zmax,Zmin,q_value,SelectedNum
0.0,0.9723569483831319,0.6680041655449628,1.0940388798777203,3.0
1.0,0.8684845712906153,0.4022826172941033,0.9728025270288502,4.4
2.0,0.883400822090962,0.49427444337666226,1.0315230630299657,5.0
3.0,0.8804361896550024,0.38146495812991044,1.1819433942543067,6.0
4.0,0.8781246198853472,0.4058704607945848,1.075591197960906,5.2
5.0,0.9162198292947641,0.43313754759550466,1.109278016854146,5.8
6.0,1.1347594196178266,0.39187564216610904,1.5699620119626592,6.6
7.0,1.026975040493142,0.5362730098580754,1.3486521015661403,6.6
8.0,1.0525942449203625,0.46156003026040926,1.243186768176789,6.8
9.0,0.9552061429556751,0.3495590065925185,1.6033229315050632,8.0
10.0,0.8975493303657419,0.3217122570511969,1.1998495708509371,7.0
11.0,0.9770990506836658,0.3499195813503718,1.271087270085575,9.0
12.0,0.8562468663714331,0.3867471768127802,1.1304431007533027,6.0
13.0,0.8455387213024157,0.42567381749002475,1.2492526054719078,6.2
14.0,0.8426539168919694,0.34429930934724273,1.1067920517204335,7.4
15.0,0.6880474452726895,0.3137415849135088,1.3505774352803706,6.2
16.0,0.8111321280256704,0.3098692782331738,1.214496726273231,6.0
17.0,0.7691587105385237,0.2855977658669754,1.240863785169325,7.4
18.0,0.7365255549690506,0.34631280270221476,1.4157493421396539,5.6
19.0,0.7199213777846427,0.2590519607534011,1.2248155906114655,5.6
20.0,0.8032161562109064,0.18905211306286013,1.4547536347358014,8.0
21.0,0.8070439310101751,0.26462721265803724,1.100561388494239,4.8
22.0,0.7905823619634653,0.27898413067032557,0.9861189524674495,7.0
23.0,0.6879329493920264,0.3323390262399593,1.3684431734184175,5.8
24.0,0.7894799753875343,0.13887950385349282,0.9993017994781752,4.6
25.0,0.9244255519516289,0.2555166001762858,0.860602413783823,3.8
26.0,0.9178266775915587,0.568438058467126,0.7197397699147355,4.75
27.0,0.8535294536525767,0.36951489279210364,0.6214472578887155,1.6666666666666667
28.0,0.9784405728612136,0.3117739061945469,0.0,0.3333333333333333
29.0,1.0,0.0,0.0,0.0
30.0,0.6333972024606851,0.6333972024606851,0.0,1.0
