interval,Zmax,Zmin,q_value,SelectedNum
0.0,0.9388636197898454,0.21701544005545204,1.2305059274145562,5.8
1.0,1.0354869586019417,0.3036653649915073,1.1450737513594027,6.6
2.0,0.9357078184595224,0.23705855568835923,1.223385038796987,6.4
3.0,0.7166690203967637,0.17446263543655577,1.2892594332426375,5.8
4.0,0.8451512256292597,0.24777523761876424,1.081616596726833,5.8
5.0,1.0488639051584407,0.2065741075213218,1.3497771744880482,6.8
6.0,0.7146678325024551,0.2023190268759806,1.2527587559321807,6.2
7.0,0.6964064195488712,0.19906440241833417,1.2272796428797494,6.8
8.0,0.717519325663434,0.19387698128339145,1.2078553821794373,5.2
9.0,1.071282882413799,0.19663735393702725,1.400404565084364,5.8
10.0,1.0116594465599797,0.17977134561952107,1.5835017869635366,7.4
11.0,0.6415052118113461,0.17384767837125772,1.3744894574092013,6.2
12.0,0.862156928602935,0.1641068949931298,1.4457556014812436,5.8
13.0,0.8848702151054336,0.17927422908102725,1.2409643815418305,6.0
14.0,0.9137715139763614,0.16787752518426347,1.4250944845781388,6.0
15.0,0.6952061478005416,0.17856927700738673,1.242905500194944,5.6
16.0,0.8450310385180295,0.12184548354700228,0.9726644244923515,4.8
17.0,0.8255336260422294,0.16548685769539578,1.5098743762126303,7.2
18.0,0.5305623159923617,0.15948664883383817,1.3886821196972166,6.0
19.0,0.5512581950153302,0.13963764987841076,1.1157441788608602,5.6
20.0,0.8546617665535429,0.13755205963374056,1.0087078899544204,4.4
21.0,1.0149001124221115,0.12297798068210611,0.8241372353419518,4.0
22.0,0.6448630260537851,0.09871344811897338,0.7076891007910954,2.8
23.0,0.6711870740686899,0.07599965986583881,0.6521752492214683,3.2
24.0,0.5402953316674832,0.08377000575996721,0.5647161630551698,2.0
25.0,0.3462943458733348,0.05753779947455282,0.7394707756762223,3.4
26.0,0.678990284438721,0.32158631002638965,0.6788385875079185,2.2
27.0,0.5985099068509937,0.29832865521178864,0.48551384121512153,1.6
28.0,0.40807999685712204,0.18574418528368128,0.9074029371763245,3.3333333333333335
29.0,0.36331610490054966,0.1688985649229311,1.18478379398788,4.0
30.0,0.7070830946575273,0.41524951106512925,0.5850129315039532,2.5
31.0,0.2586299673076413,0.2428899656790148,0.889649212413465,4.0
32.0,0.2880518788882139,0.2880518788882139,0.0,1.0
