interval,Zmax,Zmin,q_value,SelectedNum
0.0,1.0805331015942747,0.9857836971420127,0.21857222452205685,1.6
1.0,0.9315536941523866,0.5469344856936205,0.49918090948451466,2.4
2.0,1.101755231533025,0.9042710921803486,0.657753737701386,2.6
3.0,1.1156980604117872,0.9033765612939542,0.5540381981719286,2.4
4.0,0.9739548716929182,0.5651860997391414,0.6570817410014806,3.0
5.0,1.1026098278748149,0.7190490187738563,0.817003326416471,3.2
6.0,1.089869092457688,0.7441173260658369,0.89033271262921,3.6
7.0,1.1194017378598062,0.497604137043233,0.6454119075572096,2.0
8.0,1.1457252001190295,0.6131313249895455,0.8603332215491062,3.6
9.0,1.111271311102234,0.5041397061536298,0.8205974645086483,2.8
10.0,1.1178430923352896,0.6580937617674899,0.7974729058173013,3.8
11.0,1.1340115838879226,0.6885786904819936,0.8642679823126113,3.4
12.0,1.0222998067771893,0.6127020897208006,0.6276180906135868,2.4
13.0,1.1087276100177628,0.5670700861673013,0.8287038387387661,3.4
14.0,1.012684019176596,0.5478150724512496,0.8287715079623326,3.0
15.0,1.0775962533255483,0.5866227296925952,0.6468431084740225,2.8
16.0,1.014157493210045,0.6781704930790422,0.895344502762334,3.6
17.0,0.9601908519392695,0.610729514793791,0.9775581995752427,3.2
18.0,1.0670124421900398,0.6254047219982979,0.8485363203216604,3.2
19.0,1.08612007896258,0.6563614557884117,0.8552828086554568,3.6
20.0,1.11939045343999,0.6511321312915185,0.7787640934595254,2.8
21.0,1.080084788475946,0.3830980385214158,0.7302153399365303,4.0
22.0,1.1207152089123467,0.647336700464375,0.702059207434358,3.4
23.0,1.0554171335930085,0.34966240969554085,0.7053995951695053,3.0
24.0,1.0776433820200797,0.8884894367398417,0.6441655023894972,3.4
25.0,1.0329677226201455,0.8692974601449557,0.6637766352636977,2.6
26.0,1.009078228525085,0.8954048425631618,0.6429960429957603,2.5
27.0,1.0528298036008144,0.417509857344188,0.42496522260127434,1.5
28.0,1.0175331182289327,0.9030708034212311,0.5715612180634232,2.0
